,code,date,news,extract_code,extracted_date
10683,https://www.klsescreener.com/v2/news/stock/1082,"TheEdge01 Mar, 2019 09:14am - 2 weeks ago","Poor start to March as KLCI falls 0.48%, slips below crucial 1,700-level",1082,2019-03-01
10682,https://www.klsescreener.com/v2/news/stock/1082,"TheEdge04 Mar, 2019 09:11am - 2 weeks ago","KLCI falls 0.62% on tepid sentiment, index stays below 1,700-level",1082,2019-03-04
10681,https://www.klsescreener.com/v2/news/stock/1082,"TheStar04 Mar, 2019 09:35am - 2 weeks ago","Bursa starts week on weaker note, Tenaga under pressure",1082,2019-03-04
10679,https://www.klsescreener.com/v2/news/stock/1082,"TheStar17 Apr, 2019 09:45am - 13 hours ago","KLCI wavers as KL Kepong, Axiata lead decliners",1082,2019-04-17
10680,https://www.klsescreener.com/v2/news/stock/1082,"TheEdge05 Mar, 2019 09:13am - 1 week ago",KLCI drops 0.49% in line with regional retreat,1082,2019-03-05
10676,https://www.klsescreener.com/v2/news/stock/1082,"TheEdge07 Mar, 2019 10:38am - 1 week ago",马股止跌走高 惟仍低于1700点,1082,2019-03-07
10677,https://www.klsescreener.com/v2/news/stock/1082,"TheEdge07 Mar, 2019 10:20am - 1 week ago","KLCI reverses loss but remains below 1,700 level",1082,2019-03-07
10678,https://www.klsescreener.com/v2/news/stock/1082,"TheEdge06 Mar, 2019 09:17am - 1 week ago","KLCI off to flat start, remains below 1,700 as region stays cautious",1082,2019-03-06
8632,https://www.klsescreener.com/v2/news/stock/1147,"TheEdge25 Mar, 2019 16:00pm - 1 week ago",Cover Story: Upcoming MRT line may lift property values,1147,2019-03-25
10611,https://www.klsescreener.com/v2/news/stock/1155,"Sinchew17 Apr, 2019 12:52pm - 10 hours ago",大马或被“踢出”全球债券指数‧马股汇齐挫,1155,2019-04-17
10616,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge17 Apr, 2019 10:33am - 12 hours ago","Malaysian ringgit staggers after index, fund double punch",1155,2019-04-17
10614,https://www.klsescreener.com/v2/news/stock/1155,"Sinchew17 Apr, 2019 10:45am - 12 hours ago",凯发拟重启债权人洽商‧若重组失败  冲击马银行,1155,2019-04-17
10660,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge02 Apr, 2019 18:46pm - 1 day ago","PNB has no plan to list another REIT, says CEO",1155,2019-04-02
10653,https://www.klsescreener.com/v2/news/stock/1155,"TheStar03 Apr, 2019 17:00pm - 5 hours ago","Malaysia mulls integrating halal industry, Islamic trade finance",1155,2019-04-03
10656,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge03 Apr, 2019 10:39am - 12 hours ago",Utilise waqf trusts to improve affordable housing ownership,1155,2019-04-03
10657,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge03 Apr, 2019 10:36am - 12 hours ago",PNB has no plans to list another REIT — CEO,1155,2019-04-03
10658,https://www.klsescreener.com/v2/news/stock/1155,"TheStar03 Apr, 2019 09:05am - 13 hours ago",Short-term profit headwinds expected after Ezion deal,1155,2019-04-03
10659,https://www.klsescreener.com/v2/news/stock/1155,"TheStar03 Apr, 2019 08:35am - 14 hours ago",Brokerage turns bullish on Maybank,1155,2019-04-03
10662,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge02 Apr, 2019 16:33pm - 1 day ago",Govt is Top Bond Issuer in 1Q with RM40.5b — BPAM,1155,2019-04-02
10667,https://www.klsescreener.com/v2/news/stock/1155,"Sinchew02 Apr, 2019 11:05am - 1 day ago",银行股获追捧‧马股上午11时涨9.12点,1155,2019-04-02
10668,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge02 Apr, 2019 10:39am - 1 day ago",Maybank seen as attractive after shares fall — HLIB Research,1155,2019-04-02
10600,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge17 Apr, 2019 18:36pm - 4 hours ago","KLCI falls, led by Maybank as Malaysian bonds face downgrade risk",1155,2019-04-17
10594,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge15 Mar, 2019 18:09pm - 2 days ago",SME Bank completes book building exercise for RM600 mil Government-guaranteed sukuk,1155,2019-03-15
10592,https://www.klsescreener.com/v2/news/stock/1155,"TheStar16 Mar, 2019 10:41am - 2 days ago","Bursa to come under pressure next week, ringgit seen to remain weak",1155,2019-03-16
10656,https://www.klsescreener.com/v2/news/stock/1155,"TheStar25 Mar, 2019 09:55am - 2 days ago",Foreign buying returns on Bursa Malaysia after five weeks of outflows,1155,2019-03-25
10588,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge18 Mar, 2019 13:00pm - 46 minutes ago",The Week Ahead: Central banks’ meetings in the spotlight,1155,2019-03-18
10639,https://www.klsescreener.com/v2/news/stock/1155,"TheStar27 Mar, 2019 06:30am - 13 hours ago",Reality check for unreal expectations,1155,2019-03-27
10589,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge18 Mar, 2019 10:34am - 3 hours ago",Maybank Kim Eng upgrades Berjaya Sports Toto to buy; price target RM2.65,1155,2019-03-18
10615,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge17 Apr, 2019 10:45am - 12 hours ago",Hyflux’s reported plan for talks with creditors seen positive for Maybank,1155,2019-04-17
10642,https://www.klsescreener.com/v2/news/stock/1155,"TheStar26 Mar, 2019 13:08pm - 1 day ago","KLCI stays little changed, Asian markets trade mixed",1155,2019-03-26
10599,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge17 Apr, 2019 18:49pm - 4 hours ago",大马债券面临下调风险 拖累马股下跌,1155,2019-04-17
10604,https://www.klsescreener.com/v2/news/stock/1155,"Nanyang17 Apr, 2019 16:16pm - 6 hours ago",欠债人凯发集团再传不利 马银行失守“千亿市值”,1155,2019-04-17
10625,https://www.klsescreener.com/v2/news/stock/1155,"TheStar10 Apr, 2019 07:35am - 15 hours ago",Maybank sees tough Q1 for PetChem,1155,2019-04-10
10603,https://www.klsescreener.com/v2/news/stock/1155,"Sinchew17 Apr, 2019 17:23pm - 5 hours ago",WGBI或除名‧330亿资金恐大逃亡,1155,2019-04-17
10600,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge15 Mar, 2019 10:41am - 3 days ago","Maybank, Bursa to host Invest Malaysia Capital Market forum",1155,2019-03-15
10601,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge15 Mar, 2019 10:23am - 3 days ago",Maybank downgraded to underweight at Morgan Stanley; price target RM9.50,1155,2019-03-15
10603,https://www.klsescreener.com/v2/news/stock/1155,"TheStar15 Mar, 2019 00:00am - 3 days ago",Maybank IB issues 8 new call warrants,1155,2019-03-15
10605,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge14 Mar, 2019 19:34pm - 3 days ago",Utusan Melayu sells factory units for RM13.5 mil,1155,2019-03-14
10653,https://www.klsescreener.com/v2/news/stock/1155,"Sinchew25 Mar, 2019 14:15pm - 2 days ago",马银行掌帅印5年·阿都法立巨变中领航,1155,2019-03-25
10650,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge25 Mar, 2019 18:26pm - 2 days ago",Public Mutual biggest winner at the 2019 Lipper Fund Awards from Refinitiv,1155,2019-03-25
10649,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge26 Mar, 2019 08:53am - 1 day ago",MAHB share price beaten down as uncertainties loom,1155,2019-03-26
10629,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge09 Apr, 2019 17:00pm - 1 day ago",Mega First mulls Malaysian renewable energy venture,1155,2019-04-09
10624,https://www.klsescreener.com/v2/news/stock/1155,"Sinchew10 Apr, 2019 09:30am - 13 hours ago",市场交投平淡‧马股开盘走低,1155,2019-04-10
10605,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge17 Apr, 2019 16:11pm - 6 hours ago","Malaysia faces up to RM33b outflow risk if bonds dropped from global index, says Maybank Kim Eng",1155,2019-04-17
10606,https://www.klsescreener.com/v2/news/stock/1155,"Chinapress17 Apr, 2019 16:05pm - 6 hours ago",外资从股汇债市三边逃！令吉贬回年初4.145水平,1155,2019-04-17
10596,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge15 Mar, 2019 17:46pm - 2 days ago",SME Bank completes book building exercise for RM600 mil government-guaranteed sukuk,1155,2019-03-15
10597,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge15 Mar, 2019 13:22pm - 3 days ago",Bursa Malaysia advances 2.6%; trading volume doubles,1155,2019-03-15
10598,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge15 Mar, 2019 12:24pm - 3 days ago",摩根士丹利下修马银行至“减持”,1155,2019-03-15
10599,https://www.klsescreener.com/v2/news/stock/1155,"TheStar15 Mar, 2019 11:32am - 3 days ago","AmInvest Research upgrades Sapura Energy to Buy, ups target price to 50c",1155,2019-03-15
10641,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge08 Apr, 2019 12:04pm - 2 days ago",Bank Pembangunan appoints new president/group CEO,1155,2019-04-08
10639,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge08 Apr, 2019 14:00pm - 2 days ago",Lead Story: Value emerges after panic selling over fears of a US recession,1155,2019-04-08
10638,https://www.klsescreener.com/v2/news/stock/1155,"TheStar08 Apr, 2019 14:01pm - 2 days ago",Arshad new president of Bank Pembangunan,1155,2019-04-08
10637,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge08 Apr, 2019 14:27pm - 2 days ago",Utusan appeals for summary judgement won by Redberry to be set aside,1155,2019-04-08
10633,https://www.klsescreener.com/v2/news/stock/1155,"TheStar09 Apr, 2019 08:56am - 1 day ago",Maybank Research sees tough Q1FY19 for Petronas Chemicals,1155,2019-04-09
10640,https://www.klsescreener.com/v2/news/stock/1155,"TheEdge08 Apr, 2019 14:00pm - 2 days ago",Lipper Fund Awards from Refinitiv: New record set despite challenging 2018,1155,2019-04-08
10507,https://www.klsescreener.com/v2/news/stock/1163,"TheStar18 Mar, 2019 00:00am - 13 hours ago",Deutsche Bank arm gets Allianz interest,1163,2019-03-18
1428,https://www.klsescreener.com/v2/news/stock/1163,"TheStar09 Apr, 2019 06:42am - 1 day ago","S&P 500, Nasdaq edge higher as earnings season looms",1163,2019-04-09
1448,https://www.klsescreener.com/v2/news/stock/1163,"TheStar25 Mar, 2019 09:45am - 3 weeks ago",Bund investors learntheir lesson the hard way,1163,2019-03-25
10517,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge12 Mar, 2019 09:10am - 6 days ago",KLCI edges up in line with regional gains,1163,2019-03-12
1436,https://www.klsescreener.com/v2/news/stock/1163,"TheStar22 Mar, 2019 17:14pm - 1 week ago",Last minute buying lifts Bursa Malaysia at close,1163,2019-03-22
1439,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge22 Mar, 2019 10:45am - 1 week ago","Better showing at Agic, Alim to help with Allianz Malaysia’s net profit",1163,2019-03-22
10525,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge25 Feb, 2019 08:38am - 3 weeks ago","Allianz Malaysia may trend higher, RHB Retail Research",1163,2019-02-25
10524,https://www.klsescreener.com/v2/news/stock/1163,"TheStar01 Mar, 2019 06:32am - 2 weeks ago","Global stocks fall on China weakness, tempered trade hopes",1163,2019-03-01
10521,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge07 Mar, 2019 13:12pm - 1 week ago",KLCI ekes out marginal gains in line with region,1163,2019-03-07
10520,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge07 Mar, 2019 13:26pm - 1 week ago",马股随大市微升,1163,2019-03-07
10519,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge08 Mar, 2019 13:07pm - 1 week ago",KLCI stays in negative zone along with spooked regional markets,1163,2019-03-08
10518,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge08 Mar, 2019 13:32pm - 1 week ago",区域股市受挫 马股应声下滑,1163,2019-03-08
10516,https://www.klsescreener.com/v2/news/stock/1163,"TheStar12 Mar, 2019 09:27am - 6 days ago","Bursa stages mild rebound, more convincing needed",1163,2019-03-12
1431,https://www.klsescreener.com/v2/news/stock/1163,"TheStar27 Mar, 2019 05:47am - 2 weeks ago",Life after ECB's 'Super Mario' unnerves global investors,1163,2019-03-27
1440,https://www.klsescreener.com/v2/news/stock/1163,"TheStar11 Apr, 2019 08:30am - 6 days ago",Fund management wrestles with a US$7.2bil question,1163,2019-04-11
1439,https://www.klsescreener.com/v2/news/stock/1163,"TheStar11 Apr, 2019 16:22pm - 6 days ago",Lyft’s stock slide casts long shadow on Uber’s IPO,1163,2019-04-11
1436,https://www.klsescreener.com/v2/news/stock/1163,"TheStar16 Apr, 2019 09:46am - 1 day ago","KLCI ekes out slim gains, KLK and Genting up",1163,2019-04-16
1435,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge16 Apr, 2019 10:21am - 1 day ago","KLCI stays lacklustre, ekes out marginal gains",1163,2019-04-16
1434,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge16 Apr, 2019 10:54am - 1 day ago",追踪区域股市 马股仍保持低迷,1163,2019-04-16
1429,https://www.klsescreener.com/v2/news/stock/1163,"TheStar17 Apr, 2019 16:54pm - 6 hours ago","Asia comforted by China data, Europe uninspired",1163,2019-04-17
1447,https://www.klsescreener.com/v2/news/stock/1163,"TheEdge21 Mar, 2019 09:11am - 1 week ago",KLCI rises 0.24% in line with regional gains,1163,2019-03-21
11391,https://www.klsescreener.com/v2/news/stock/1171,"Chinapress28 Feb, 2019 23:29pm - 3 weeks ago",马建屋全年净利涨54%,1171,2019-02-28
11392,https://www.klsescreener.com/v2/news/stock/1171,"TheEdge28 Feb, 2019 20:16pm - 3 weeks ago",MBSB 4Q net profit down 4.86% on lower impairment charges,1171,2019-02-28
11395,https://www.klsescreener.com/v2/news/stock/1171,"Nanyang28 Feb, 2019 18:58pm - 3 weeks ago",马建屋末季赚1.2亿 派息每股1.88仙,1171,2019-02-28
11388,https://www.klsescreener.com/v2/news/stock/1171,"Sinchew01 Mar, 2019 12:36pm - 3 weeks ago",利息收入降·马屋业末季赚1.2亿,1171,2019-03-01
11390,https://www.klsescreener.com/v2/news/stock/1171,"Nanyang01 Mar, 2019 00:11am - 3 weeks ago",马建屋末季净利跌5%,1171,2019-03-01
11396,https://www.klsescreener.com/v2/news/stock/1171,"TheEdge25 Feb, 2019 12:30pm - 1 month ago",The Week Ahead: Trade deal or trade war?,1171,2019-02-25
11393,https://www.klsescreener.com/v2/news/stock/1171,"Nanyang28 Feb, 2019 19:58pm - 3 weeks ago",减值拨备低 马建屋全年多赚54%,1171,2019-02-28
11394,https://www.klsescreener.com/v2/news/stock/1171,"TheStar28 Feb, 2019 19:06pm - 3 weeks ago",MBSB FY18 net profit up 54% to RM642.4m,1171,2019-02-28
2279,https://www.klsescreener.com/v2/news/stock/1171,"TheEdge08 Apr, 2019 23:40pm - 1 day ago",MBSB proposes five sen final dividend for FY18,1171,2019-04-08
2279,https://www.klsescreener.com/v2/news/stock/1171,"TheStar12 Apr, 2019 08:20am - 5 days ago",Rakuten upbeat on stock market outlook this year,1171,2019-04-12
2280,https://www.klsescreener.com/v2/news/stock/1171,"Nanyang12 Apr, 2019 00:05am - 5 days ago","宝腾X70销售稳
多元重工看好盈利",1171,2019-04-12
2281,https://www.klsescreener.com/v2/news/stock/1171,"Nanyang09 Apr, 2019 00:10am - 1 week ago",马建屋拟派息5仙,1171,2019-04-09
2283,https://www.klsescreener.com/v2/news/stock/1171,"TheEdge08 Apr, 2019 16:00pm - 1 week ago",Newsbreak: ‘Bank Negara grants extension for MIDF-Al Rajhi merger talks’,1171,2019-04-08
7300,https://www.klsescreener.com/v2/news/stock/1198,"TheStar28 Feb, 2019 09:47am - 1 month ago",Melewar proposes to take MAA private via SCR,1198,2019-02-28
7290,https://www.klsescreener.com/v2/news/stock/1198,"Nanyang18 Mar, 2019 23:43pm - 3 weeks ago",2月汽车销量跌1.8%,1198,2019-03-18
7301,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge28 Feb, 2019 06:28am - 1 month ago","KLCI seen starting lacklustre in line with global markets, hurdle at 1,720",1198,2019-02-28
7302,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge28 Feb, 2019 00:54am - 1 month ago","MAA, AirAsia, GenM, Genting, Pos Malaysia, Hengyuan, UMW, Sime Darby Property, TH Heavy, IHH, MMC, Serba Dinamik and YTL Corp",1198,2019-02-28
7303,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge27 Feb, 2019 19:53pm - 1 month ago",美丽华拟每股1.10令吉私有化MAA,1198,2019-02-27
7298,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge28 Feb, 2019 15:15pm - 1 month ago",MAA shares hit limit up on privatisation offer,1198,2019-02-28
7305,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge27 Feb, 2019 17:39pm - 1 month ago","Melewar Group proposes to privatise MAA Group via selective capital reduction, repayment of RM1.10 a share",1198,2019-02-27
7306,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge27 Feb, 2019 12:48pm - 1 month ago",MAA暂停交易,1198,2019-02-27
7307,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge27 Feb, 2019 12:24pm - 1 month ago",Trading in MAA securities halted pending announcement,1198,2019-02-27
7299,https://www.klsescreener.com/v2/news/stock/1198,"TheStar28 Feb, 2019 10:42am - 1 month ago","Cash-rich MAA Group hit limit-up, surges to multi-year high",1198,2019-02-28
7308,https://www.klsescreener.com/v2/news/stock/1198,"TheStar27 Feb, 2019 09:45am - 1 month ago",Quick take: MAA Group to announce corporate exercise,1198,2019-02-27
7297,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge28 Feb, 2019 15:42pm - 1 month ago",大股东拟私有化 MAA涨停板,1198,2019-02-28
7296,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge01 Mar, 2019 09:49am - 1 month ago",MAA at 14-year high on privatisation offer,1198,2019-03-01
7295,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge01 Mar, 2019 10:00am - 1 month ago",私有化献议催化 MAA创14年新高,1198,2019-03-01
7291,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge04 Mar, 2019 10:40am - 1 month ago",Stock With Momentum: MAA Group,1198,2019-03-04
7304,https://www.klsescreener.com/v2/news/stock/1198,"TheEdge27 Feb, 2019 19:14pm - 1 month ago",Melewar offers to take MAA private at RM1.10 a share,1198,2019-02-27
16409,https://www.klsescreener.com/v2/news/stock/1198,"TheStar13 Apr, 2019 09:10am - 4 days ago",Should MAA’s selective capital reduction be priced higher?,1198,2019-04-13
6385,https://www.klsescreener.com/v2/news/stock/1201,"TheEdge07 Mar, 2019 16:25pm - 3 weeks ago","Sumatec 4Q net loss down 98%, records zero revenue",1201,2019-03-07
